date,Value,Ticker,Name
1992-08-05,2.35,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-08-06,2.36,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-08-07,2.39,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-08-10,2.4,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-08-11,2.35,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-08-12,2.29,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-08-13,2.36,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-08-14,2.39,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-08-17,2.43,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-08-18,2.44,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-08-19,2.41,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-08-20,2.42,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-08-21,2.4,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-08-24,2.41,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-08-25,2.41,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-08-26,2.42,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-08-27,2.41,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-08-28,2.47,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-08-31,2.47,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-09-01,2.44,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-09-02,2.44,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-09-03,2.45,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-09-04,2.51,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-09-07,,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-09-08,2.46,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-09-09,2.46,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-09-10,2.48,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-09-11,2.5,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-09-14,2.52,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-09-15,2.51,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-09-16,2.54,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-09-17,2.54,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-09-18,2.55,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-09-21,2.51,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-09-22,2.52,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-09-23,2.57,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-09-24,2.57,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-09-25,2.63,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-09-28,2.6,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-09-29,2.57,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-09-30,2.57,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-10-01,2.56,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-10-02,2.55,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-10-05,2.56,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-10-06,2.56,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-10-07,2.58,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-10-08,2.58,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-10-09,2.52,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-10-12,,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-10-13,2.52,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-10-14,2.49,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-10-15,2.51,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-10-16,2.56,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-10-19,2.54,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-10-20,2.52,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-10-21,2.51,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-10-22,2.5,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-10-23,2.46,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-10-26,2.44,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-10-27,2.46,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-10-28,2.43,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-10-29,2.38,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-10-30,2.4,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-11-02,2.41,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-11-03,2.43,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-11-04,2.45,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-11-05,2.48,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-11-06,2.49,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-11-09,2.43,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-11-10,2.41,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-11-11,,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-11-12,2.35,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-11-13,2.28,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-11-16,2.22,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-11-17,2.19,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-11-18,2.2,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-11-19,2.22,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-11-20,2.18,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-11-23,2.17,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-11-24,2.21,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-11-25,2.14,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-11-26,,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-11-27,2.16,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-11-30,2.16,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-12-01,2.13,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-12-02,2.12,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-12-03,2.13,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-12-04,2.14,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-12-07,2.16,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-12-08,2.14,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-12-09,2.15,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-12-10,2.1,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-12-11,2.02,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-12-14,2.03,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-12-15,2.06,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-12-16,2.1,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-12-17,2.08,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-12-18,2.1,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-12-21,2.07,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-12-22,2.01,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-12-23,2.05,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-12-24,2.09,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-12-25,,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-12-28,2.08,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-12-29,2.08,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-12-30,2.14,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1992-12-31,2.14,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-01-01,,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-01-04,2.12,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-01-05,2.13,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-01-06,2.11,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-01-07,2.12,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-01-08,2.25,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-01-11,2.23,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-01-12,2.24,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-01-13,2.25,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-01-14,2.25,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-01-15,2.29,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-01-18,,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-01-19,2.2,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-01-20,2.2,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-01-21,2.24,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-01-22,2.27,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-01-25,2.22,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-01-26,2.2,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-01-27,2.24,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-01-28,2.24,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-01-29,2.19,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-02-01,2.19,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-02-02,2.21,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-02-03,2.18,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-02-04,2.2,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-02-05,2.25,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-02-08,2.21,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-02-09,2.21,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-02-10,2.13,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-02-11,2.17,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-02-12,2.15,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-02-15,,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-02-16,2.2,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-02-17,2.22,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-02-18,2.22,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-02-19,2.16,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-02-22,2.1,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-02-23,2.02,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-02-24,2.04,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-02-25,2.08,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-02-26,2.11,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-03-01,2.06,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-03-02,2.07,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-03-03,2.07,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-03-04,2.08,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-03-05,1.99,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-03-08,1.88,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-03-09,1.89,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-03-10,1.92,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-03-11,1.95,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-03-12,2.0,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-03-15,2.07,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-03-16,2.04,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-03-17,2.04,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-03-18,2.02,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-03-19,2.0,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-03-22,2.04,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-03-23,2.03,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-03-24,2.02,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-03-25,2.06,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-03-26,2.07,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-03-29,2.11,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-03-30,2.11,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-03-31,2.07,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-04-01,2.12,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-04-02,2.17,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-04-05,2.17,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-04-06,2.15,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-04-07,2.14,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-04-08,2.12,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-04-09,,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-04-12,2.1,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-04-13,2.11,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-04-14,2.12,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-04-15,2.09,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-04-16,2.09,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-04-19,2.09,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-04-20,2.09,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-04-21,2.09,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-04-22,2.1,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-04-23,2.14,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-04-26,2.15,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-04-27,2.14,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-04-28,2.17,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-04-29,2.2,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-04-30,2.22,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-05-03,2.21,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-05-04,2.17,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-05-05,2.13,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-05-06,2.09,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-05-07,2.13,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-05-10,2.1,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-05-11,2.1,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-05-12,2.14,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-05-13,2.11,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-05-14,2.06,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-05-17,2.02,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-05-18,2.07,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-05-19,2.08,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-05-20,2.06,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-05-21,2.02,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-05-24,1.97,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-05-25,1.98,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-05-26,1.92,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-05-27,1.89,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-05-28,1.92,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-05-31,,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-06-01,1.91,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-06-02,1.88,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-06-03,1.88,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-06-04,1.8,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-06-07,1.78,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-06-08,1.76,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-06-09,1.78,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-06-10,1.78,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-06-11,1.82,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-06-14,1.84,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-06-15,1.85,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-06-16,1.87,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-06-17,1.85,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-06-18,1.81,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-06-21,1.76,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-06-22,1.76,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-06-23,1.71,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-06-24,1.73,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-06-25,1.74,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-06-28,1.74,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-06-29,1.76,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-06-30,1.77,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-07-01,1.81,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-07-02,1.83,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-07-05,,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-07-06,1.8,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-07-07,1.8,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-07-08,1.78,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-07-09,1.78,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-07-12,1.76,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-07-13,1.74,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-07-14,1.75,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-07-15,1.73,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-07-16,1.72,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-07-19,1.72,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-07-20,1.66,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-07-21,1.68,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-07-22,1.68,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-07-23,1.7,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-07-26,1.71,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-07-27,1.67,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-07-28,1.69,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-07-29,1.69,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-07-30,1.7,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-08-02,1.66,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-08-03,1.66,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-08-04,1.71,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-08-05,1.74,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-08-06,1.77,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-08-09,1.76,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-08-10,1.72,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-08-11,1.65,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-08-12,1.71,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-08-13,1.72,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-08-16,1.7,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-08-17,1.68,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-08-18,1.71,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-08-19,1.71,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-08-20,1.68,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-08-23,1.63,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-08-24,1.65,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-08-25,1.66,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-08-26,1.6,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-08-27,1.61,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-08-30,1.58,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-08-31,1.57,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-09-01,1.58,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-09-02,1.58,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-09-03,1.6,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-09-06,,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-09-07,1.53,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-09-08,1.45,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-09-09,1.47,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-09-10,1.49,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-09-13,1.44,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-09-14,1.46,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-09-15,1.5,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-09-16,1.49,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-09-17,1.49,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-09-20,1.5,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-09-21,1.57,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-09-22,1.55,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-09-23,1.55,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-09-24,1.52,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-09-27,1.49,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-09-28,1.49,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-09-29,1.51,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-09-30,1.51,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-10-01,1.5,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-10-04,1.49,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-10-05,1.49,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-10-06,1.5,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-10-07,1.5,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-10-08,1.48,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-10-11,,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-10-12,1.45,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-10-13,1.43,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-10-14,1.41,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-10-15,1.38,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-10-18,1.43,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-10-19,1.41,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-10-20,1.4,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-10-21,1.46,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-10-22,1.51,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-10-25,1.52,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-10-26,1.5,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-10-27,1.45,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-10-28,1.44,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-10-29,1.44,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-11-01,1.45,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-11-02,1.47,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
1993-11-03,1.54,T10Y2Y,10-Year Treasury Minus 2-Year Treasury Spread
